,Row ID,Ship Date,Product ID,Category,Sub-Category,Product Name,Sales
6253,6254,07/04/2015,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97
6254,6255,14/09/2016,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,21.36
6255,6256,15/09/2018,OFF-LA-10000134,Office Supplies,Labels,Avery 511,9.856
6256,6257,08/09/2016,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444
6257,6258,06/11/2018,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592
6258,6259,30/03/2016,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92
6259,6260,17/08/2016,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36
6260,6261,18/05/2016,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,14.592
6261,6262,27/07/2018,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4
6262,6263,26/09/2017,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.37199999999996
6263,6264,10/05/2018,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
6264,6265,06/10/2017,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85
6265,6266,08/11/2015,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488
6266,6267,08/11/2015,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856
6267,6268,04/10/2016,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98
6268,6269,04/10/2016,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45
6269,6270,06/12/2018,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992
6270,6271,06/12/2018,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056
6271,6272,06/12/2018,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9
6272,6273,12/12/2018,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.31200000000001
6273,6274,22/07/2017,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42
6274,6275,22/07/2017,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428.4
6275,6276,22/07/2017,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75
6276,6277,22/07/2017,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71
6277,6278,22/07/2017,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52
6278,6279,22/07/2017,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784000000000002
6279,6280,22/07/2017,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.815999999999999
6280,6281,16/05/2018,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904
6281,6282,26/11/2016,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.824
6282,6283,26/11/2016,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",141.55200000000002
6283,6284,28/09/2017,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9
6284,6285,28/09/2017,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24
6285,6286,26/10/2017,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176
6286,6287,31/10/2017,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976
6287,6288,12/07/2015,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.48800000000006
6288,6289,12/07/2015,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704
6289,6290,18/03/2016,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.1360000000001
6290,6291,18/03/2016,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76
6291,6292,05/12/2018,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
6292,6293,26/04/2016,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.77600000000001
6293,6294,26/04/2016,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14
6294,6295,19/09/2015,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552
6295,6296,01/01/2016,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18
6296,6297,01/01/2016,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
6297,6298,01/01/2016,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76
6298,6299,26/10/2015,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36.36
6299,6300,03/12/2018,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83
6300,6301,12/06/2015,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588
6301,6302,12/06/2015,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984000000000002
6302,6303,27/11/2018,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96
6303,6304,20/06/2018,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352
6304,6305,05/05/2018,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68
6305,6306,06/11/2017,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584
6306,6307,06/11/2017,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.78399999999999
6307,6308,06/11/2017,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952
6308,6309,06/11/2017,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352
6309,6310,06/11/2017,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184
6310,6311,06/11/2017,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.175999999999998
6311,6312,16/09/2015,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
6312,6313,21/02/2018,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51
6313,6314,21/02/2018,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99
6314,6315,29/11/2015,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92
6315,6316,29/11/2015,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62
6316,6317,29/11/2015,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12
6317,6318,29/11/2015,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96
6318,6319,29/11/2018,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96
6319,6320,29/11/2018,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08
6320,6321,02/10/2018,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368
6321,6322,17/10/2015,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752000000000001
6322,6323,07/06/2015,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
6323,6324,23/06/2015,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,65.97
6324,6325,02/11/2016,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4
6325,6326,02/11/2016,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84
6326,6327,26/01/2015,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98
6327,6328,26/01/2015,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94
6328,6329,26/01/2015,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05
6329,6330,26/01/2015,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.71599999999998
6330,6331,26/01/2015,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58
6331,6332,26/01/2015,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92
6332,6333,26/01/2015,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73
6333,6334,26/01/2015,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7
6334,6335,15/07/2015,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12
6335,6336,15/07/2015,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28
6336,6337,06/09/2017,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04
6337,6338,06/09/2017,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96
6338,6339,09/10/2018,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
6339,6340,09/10/2018,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382
6340,6341,09/10/2018,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96
6341,6342,02/01/2018,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512
6342,6343,10/03/2016,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85
6343,6344,10/03/2016,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44
6344,6345,10/03/2016,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28
6345,6346,10/03/2016,TEC-PH-10001619,Technology,Phones,LG G3,587.97
6346,6347,20/10/2018,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55
6347,6348,06/05/2016,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998
6348,6349,06/05/2016,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32
6349,6350,06/05/2016,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06
6350,6351,08/09/2018,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4
6351,6352,08/11/2018,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376
6352,6353,19/09/2016,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412
6353,6354,12/09/2016,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39
6354,6355,12/09/2016,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98
6355,6356,13/10/2015,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
6356,6357,28/01/2018,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68
6357,6358,28/01/2018,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92
6358,6359,28/01/2018,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48
6359,6360,28/01/2018,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352
6360,6361,15/12/2016,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3
6361,6362,30/11/2015,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016000000000005
6362,6363,25/11/2018,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8
6363,6364,25/11/2018,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992
6364,6365,25/11/2018,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84
6365,6366,05/04/2018,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22
6366,6367,05/04/2018,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37
6367,6368,05/04/2018,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02
6368,6369,24/05/2018,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12
6369,6370,07/10/2017,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08
6370,6371,21/11/2017,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568
6371,6372,05/10/2018,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92
6372,6373,05/10/2018,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63
6373,6374,05/10/2018,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97
6374,6375,03/05/2015,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.5840000000001
6375,6376,03/05/2015,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92
6376,6377,10/10/2017,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928
6377,6378,22/12/2017,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76
6378,6379,14/04/2018,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99
6379,6380,14/04/2018,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,286.15
6380,6381,13/04/2015,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792
6381,6382,02/04/2017,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975
6382,6383,02/04/2017,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.376
6383,6384,18/01/2018,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784
6384,6385,18/01/2018,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.983999999999995
6385,6386,18/01/2018,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.592
6386,6387,18/01/2018,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.276
6387,6388,04/02/2015,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56
6388,6389,04/02/2015,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94
6389,6390,11/02/2016,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.15
6390,6391,11/02/2016,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96
6391,6392,19/12/2017,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62
6392,6393,19/12/2017,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76
6393,6394,19/12/2017,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48
6394,6395,19/12/2017,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92
6395,6396,19/12/2017,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15
6396,6397,19/12/2017,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12
6397,6398,04/11/2018,OFF-AR-10003651,Office Supplies,Art,Newell 350,5.247999999999999
6398,6399,12/08/2018,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95
6399,6400,12/08/2018,OFF-LA-10002195,Office Supplies,Labels,Avery 481,24.64
6400,6401,12/08/2018,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88
6401,6402,31/05/2018,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96
6402,6403,31/05/2018,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,3.89
6403,6404,31/05/2018,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01
6404,6405,05/12/2016,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48
6405,6406,02/09/2018,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568
6406,6407,02/09/2018,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",149.73
6407,6408,15/05/2018,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43
6408,6409,15/05/2018,OFF-AR-10001446,Office Supplies,Art,Newell 309,46.2
6409,6410,15/05/2018,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952
6410,6411,15/05/2018,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.992000000000001
6411,6412,15/05/2018,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.86399999999999
6412,6413,23/08/2018,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93
6413,6414,23/08/2018,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
6414,6415,14/11/2018,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,11.52
6415,6416,21/08/2018,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,83.88
6416,6417,12/03/2017,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.57600000000001
6417,6418,12/03/2017,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.984
6418,6419,05/11/2017,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96
6419,6420,05/11/2017,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97
6420,6421,05/11/2017,OFF-AR-10004269,Office Supplies,Art,Newell 31,12.39
6421,6422,05/11/2017,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94
6422,6423,01/08/2015,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,111.93
6423,6424,27/10/2016,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.272
6424,6425,24/08/2018,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19.44
6425,6426,27/05/2017,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976
6426,6427,27/05/2017,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294
6427,6428,27/05/2017,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368
6428,6429,27/05/2017,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382
6429,6430,07/11/2015,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984
6430,6431,07/11/2015,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.0360000000001
6431,6432,07/11/2015,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.300999999999998
6432,6433,07/11/2015,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352
6433,6434,04/04/2016,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52
6434,6435,04/04/2016,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96
6435,6436,29/05/2018,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0
6436,6437,29/05/2018,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15
6437,6438,29/05/2018,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,302.376
6438,6439,19/12/2018,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988
6439,6440,06/10/2015,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41
